id,name,description,price,cost,image,category,additional_categories,popular,available,has_variations,variation_groups,price_from,tipo,permite_combinacao,max_sabores,is_half_pizza,combination,pizza_borders,borders_position,frete_gratis,created_at,updated_at
JJ6FILJdGkvFJdWtNXCE,"Fanta Laranja ","Pet 2L ",16,9.6,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Fanta_Laranja-otimizada-07052026140457.webp,bebidas,[],false,true,false,[],false,padrao,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
jJqnSWZzllSK97VJ1Lxi,Esfiha Frango c/ Catupiry	,Frango c/ Catupiry,8,4.8,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Frango_com_Catupiry__Oliveira_-otimizada-06052026202654.webp,esfihas,[],false,true,false,[],false,padrao,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
JNGe46h4lbvOYHMkY0tr,Tomate Seco	,"Tomate seco, mussarela e rúcula",63,37.8,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Tomate_Seco-otimizada-31052026113837.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:38:39.081964+00
jR8Sm8VpGcTvYQUzhP9S,Frango Especial 1,"Frango, catupiry, palmito e parmesão",44.5,26.7,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Frango_Especial_1-otimizada-06052026122946.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
k8pFvV2Uv2CYJ0AZH8tm,Quatro Queijos,"Muçarela, Catupiry. Parmesão e Provolone",55,33,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Quatro_Queijos-otimizada-31052026113758.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:38:00.445946+00
KFpm96dWA2uJ0ArBShDz,Chocolate & Confetes,"Chocolate com confetes de chocolate ""M&M""",51,30.6,https://aealgiyzbenbhhftwkxb.supabase.co/storage/v1/object/public/imagens-cardapio/z36yqbzi16r_1777645114833.webp,grandes-doces,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-06-13 21:16:39.887267+00
kmc2fnRUjctJ97Pu2FWT,Peito de Peru 1,"Peito de peru, catupiry, bacon e parmesão",55,33,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Peito_de_Peru_1-otimizada-31052026113551.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:35:53.387532+00
kqBLQzWq0jci9EZxSmRw,Atum,Atum e Cebola,45,27,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Broto_Atum__Pizzaria_Oliveira__IA-otimizada-06052026120325.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
KRu6gtqWjHu8xUymzqmL,Palmito 1,"Palmito, cebola e mussarela	",40.5,24.3,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Palmito_1-otimizada-06052026123907.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
KZUUVM2Fb1cCOk615q04,Lombo 1,"Lombo, mussarela e bacon",40.5,24.3,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Lombo_1-otimizada-06052026123221.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
L8vjXdMVLcTGfbv4bZP2,Choconana,Banana e chocolate ao leite	,38.5,23.1,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Choconana-otimizada-06052026111405.webp,brotos-doces,[],false,true,false,[],false,pizza,true,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
LPpVcf5q8xza9KwGao2P,Abobrinha 2,"Mussarela, abobrinha, parmesão e alho frito",54,32.4,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Abobrinha2-otimizada-31052026112324.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:23:26.673852+00
LQMg0GnYqoIfbI03qkTY,Lombo Especial,"Lombo, mussarela, champignon, bacon e parmesão",44.5,26.7,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Lombo_Especial-otimizada-06052026123316.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
LsXb5LjOzKeQwrf065xl,Esfiha Calabresa c/ Catupiry	,Calabresa c/ Catupiry,8,4.8,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Calabresa_com_Catupiry__Oliveira_-otimizada-06052026201726.webp,esfihas,[],false,true,false,[],false,padrao,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
M1nNfVitVL4wX6E47QhR,Banana Nevada	,Banana e chocolate branco	,51,30.6,https://aealgiyzbenbhhftwkxb.supabase.co/storage/v1/object/public/imagens-cardapio/2maz31oh4h4_1777645058825.webp,grandes-doces,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-06-13 21:16:39.887267+00
MdKEWaml9jbZwcw0Pq2k,Polonesa,"Palmito, calabresa, champignon, mussarela e presunto	",44.5,26.7,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Polonesa-otimizada-06052026124205.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
mfrtGqZNVrloTzzaOgAb,Atumssarela,Atum e Mussarela,70,42,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Atumssarela-otimizada-31052026112526.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:25:27.994174+00
mg09KI3CKhB3DziZmTk9,Siciliana,"Mussarela, bacon, champignon e parmesão	",40.5,24.3,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/Siciliana-otimizada-06052026124444.webp,brotos-salgados,[],false,true,false,[],false,pizza,false,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
MjMZcYkpBZTOe1WNxmWy,Brigadeiro,demais,51,30.6,https://aealgiyzbenbhhftwkxb.supabase.co/storage/v1/object/public/imagens-cardapio/rtpom8twlsa_1777645086242.webp,grandes-doces,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-06-13 21:16:39.887267+00
mK3uKaHHm4SEfJF8wqrv,Bis,Chocolate ao leite e Bis	,38.5,23.1,https://ugxpfpbwyzefkyhpxqra.supabase.co/storage/v1/object/public/imagens-cardapio/bis-otimizada-06052026111221.webp,brotos-doces,[],false,true,false,[],false,pizza,true,2,false,,[],,false,2026-05-29 02:17:52.336267+00,2026-05-29 02:17:52.336267+00
mqFNXu9xXav0U3LQ1xIT,Calabresa com Mussarela,Calabresa e mussarela,55,33,https://xiahufkvflyuvzhuhwpm.supabase.co/storage/v1/object/public/imagens-cardapio/Calabresa_com_Mussarela-otimizada-31052026112752.webp,grandes-salgadas,[],false,true,true,"[{""id"":""65200a28-fd77-47d6-8d1a-765523d1602b"",""name"":""Adicionais"",""maxAllowed"":10,""variations"":[""f78ebbee-55a3-4455-ae8b-6f67a65415a1"",""579a739b-3dd7-43a1-95bf-4417e13aa85f"",""62412b08-cef0-4c91-bd3d-3f8fe660262b"",""e89d4ef3-40ff-4078-b8f3-f5d37dfed0dd"",""f8fafdb1-96ab-449a-b35e-0124f50a90eb"",""7888ee6b-9c65-4f96-bfc5-771adcdd30b0"",""8b6d8cc8-e5dc-4afc-97e2-91884b35811a"",""91f8df10-9f26-43ef-9b14-fc0e1b2d1bf9"",""d7bd9e30-9304-448e-81df-2dfeaf927cb8"",""3d9f4a17-a09f-4f8b-a6a0-f487bffc51f9"",""c3fd2e01-9e89-4c78-be81-e7d2170cc7f4"",""c8f0326f-79a3-421d-84b4-d0088e689b7d"",""7dd29981-e50f-409a-8fd5-68a29d5ef0d8"",""00c1e06d-5e66-45a2-a322-900b743b58fc"",""05ecdd1e-e2d4-4f42-b27a-7f8fb48f71fd"",""dd8d0bb6-cb73-4028-99f3-66440db3460f"",""ef119b22-adeb-4919-a8f2-2030052341c4"",""11d6bf6e-7ca4-4ed3-ad14-15304649f97f"",""642e36c0-d22a-4adb-ad46-2b041cd5c4fc"",""3bfd146f-f42a-4d23-aef8-1d5b0932f469"",""1410a2b0-1313-40e3-a5eb-32f62a35b7ab""],""minRequired"":0,""allowPerHalf"":true,""internalName"":""Adicionais Pizzas Grandes Salgadas"",""customMessage"":""Turbine sua pizza com esses adicionais"",""applyToHalfPizza"":true}]",false,pizza,true,2,false,,"[{""id"":""429ed7dc-d200-4a74-a464-462bb2139ade"",""name"":""🍯 Doce de Leite"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""5afc6eb7-e4c0-4f09-8fe0-70b203810677"",""name"":""🧀 Cheddar"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""880cbc22-7f38-4c19-b43c-ef3cdb169b7d"",""name"":""🧀 Catupiry"",""available"":true,""description"":"""",""additionalPrice"":15},{""id"":""139807d7-f35f-43fb-a346-7f79cf615466"",""name"":""🤎 Chocolate"",""available"":true,""description"":"""",""additionalPrice"":15}]",0,false,2026-05-29 02:17:52.336267+00,2026-05-31 14:27:53.669536+00
